-2.666676839192700044e+00 7.140000152587890625e+01 9.238776666666666726e-04
-2.626647949218699818e+00 7.139399719238279829e+01 5.563130000000000115e-04
-2.586669921875000000e+00 7.138800048828119316e+01 8.046659999999998883e-04
-2.546691894531199818e+00 7.138200378417970171e+01 3.576297999999999890e-04
-2.506663004557299956e+00 7.137599945068359375e+01 3.774993333333333191e-04
-2.463328043619799956e+00 7.136949920654299717e+01 7.152624666666666103e-04
-2.423350016276000218e+00 7.136350250244140625e+01 3.476950000000000244e-04
-2.383321126302099913e+00 7.135749816894529829e+01 4.669076666666666618e-04
-2.339986165364599913e+00 7.135099792480470171e+01 4.073003000000000279e-04
-2.300008138020800175e+00 7.134500122070309658e+01 5.662473333333333490e-04
-2.259979248046899869e+00 7.133899688720700283e+01 1.033152999999999979e-03
-2.220001220703100131e+00 7.133300018310549717e+01 9.934180000000000354e-04
-2.180023193359399869e+00 7.132700347900390625e+01 4.669056666666666845e-04
-2.136688232421899869e+00 7.132050323486329546e+01 1.589468333333333343e-04
-2.096659342447900087e+00 7.131449890136720171e+01 5.960496666666666122e-04
-2.056681315104199825e+00 7.130850219726559658e+01 3.973669999999999785e-04
-2.013346354166699825e+00 7.130200195312500000e+01 6.457198333333333306e-04
-1.973317464192700044e+00 7.129599761962890625e+01 1.142429333333333302e-03
-1.933339436849000004e+00 7.129000091552730112e+01 6.655901333333332816e-04
-1.893310546875000000e+00 7.128399658203119316e+01 7.549953333333333247e-04
-1.849975585937500000e+00 7.127749633789059658e+01 5.761819999999999529e-04
-1.809997558593700040e+00 7.127149963378910513e+01 4.967086666666666430e-04
-1.770019531250000000e+00 7.126550292968750000e+01 9.934163333333333786e-05
-1.726684570312500000e+00 7.125900268554690342e+01 8.742073333333332669e-04
-1.686655680338499996e+00 7.125299835205079546e+01 1.122561000000000002e-03
-1.646677652994799956e+00 7.124700164794920454e+01 6.655906666666666161e-04
-1.606648763020799953e+00 7.124099731445309658e+01 5.265103333333333736e-04
-1.563313802083299953e+00 7.123449707031250000e+01 9.338110000000001028e-04
-1.523335774739599913e+00 7.122850036621089487e+01 1.082822333333333369e-03
-1.483357747395799953e+00 7.122250366210940342e+01 7.351273333333333991e-04
-1.443328857421900091e+00 7.121649932861329546e+01 7.351283333333333064e-04
-1.403350830078099909e+00 7.121050262451170454e+01 1.092757666666666723e-03
-1.360015869140599909e+00 7.120400238037109375e+01 9.735483333333334530e-04
-1.319986979166700047e+00 7.119799804687500000e+01 7.847973333333333216e-04
-1.280008951822900087e+00 7.119200134277339487e+01 5.066421333333333797e-04
-1.236673990885400087e+00 7.118550109863279829e+01 2.185516666666666565e-04
-1.196645100911500004e+00 7.117949676513670454e+01 7.053250000000000275e-04
-1.156667073567700044e+00 7.117350006103519888e+01 1.092759999999999912e-03
-1.113332112630200044e+00 7.116699981689450283e+01 7.450613333333332535e-04
-1.073354085286500004e+00 7.116100311279299717e+01 6.357878333333332908e-04
-1.033325195312500000e+00 7.115499877929690342e+01 5.761806333333332900e-04
-9.933471679687000400e-01 7.114900207519529829e+01 4.867733333333333439e-04
-9.533182779947999563e-01 7.114299774169920454e+01 2.284855000000000132e-04
-9.099833170572999563e-01 7.113649749755859375e+01 2.980246666666666730e-04
-8.700052897134999963e-01 7.113050079345700283e+01 7.748653333333332819e-04
-8.299763997396000237e-01 7.112449645996089487e+01 8.245356666666666876e-04
-7.899983723957999526e-01 7.111849975585940342e+01 8.344690000000000094e-04
-7.466634114582999526e-01 7.111199951171869316e+01 8.344676666666666189e-04
-7.066853841146000237e-01 7.110600280761720171e+01 5.861146999999999061e-04
-6.666564941406000200e-01 7.109999847412109375e+01 7.053238666666665968e-04
-6.233215332031000200e-01 7.109349822998049717e+01 7.450630000000001271e-04
-5.833435058593999800e-01 7.108750152587890625e+01 5.364448000000000176e-04
-5.433146158853999763e-01 7.108149719238279829e+01 6.059833333333333088e-04
-4.999796549478999763e-01 7.107499694824220171e+01 8.046663333333333714e-04
-4.600016276041999919e-01 7.106900024414059658e+01 8.841426666666667286e-04
-4.200236002603999763e-01 7.106300354003910513e+01 7.351286666666666811e-04
-3.799947102865000037e-01 7.105699920654299717e+01 8.245383333333333601e-04
-3.400166829426999882e-01 7.105100250244140625e+01 9.338096666666667123e-04
-2.966817220051999882e-01 7.104450225830079546e+01 1.629203333333333449e-03
-2.566528320311999845e-01 7.103849792480470171e+01 6.328053333333333308e-03
-2.166748046875000000e-01 7.103250122070309658e+01 1.338129999999999875e-02
-1.766459147134999963e-01 7.102649688720700283e+01 1.475220000000000004e-02
-1.333109537759999963e-01 7.101999664306640625e+01 1.131500000000000040e-02
-9.333292643229999797e-02 7.101399993896480112e+01 6.725420000000000183e-03
-5.335489908850000323e-02 7.100800323486329546e+01 4.321359999999999785e-03
-1.332600911459999940e-02 7.100199890136720171e+01 3.874326666666667168e-03
2.665201822919999880e-02 7.099600219726559658e+01 5.453853333333332117e-03
6.998697916670000574e-02 7.098950195312500000e+01 7.192330000000000251e-03
1.100158691406000061e-01 7.098349761962890625e+01 8.503656666666666378e-03
1.533508300780999922e-01 7.097699737548829546e+01 8.712260000000001184e-03
1.933288574219000078e-01 7.097100067138670454e+01 7.033376666666667221e-03
2.333577473958000081e-01 7.096499633789059658e+01 5.215433333333334247e-03
2.733357747396000237e-01 7.095899963378910513e+01 4.202153333333333296e-03
3.133138020833000081e-01 7.095300292968750000e+01 4.847876666666667278e-03
3.566487630208000081e-01 7.094650268554690342e+01 7.083046666666666276e-03
3.966776529948000118e-01 7.094049835205079546e+01 8.175830000000000250e-03
4.366556803384999963e-01 7.093450164794920454e+01 7.430763333333333109e-03
4.766845703125000000e-01 7.092849731445309658e+01 6.298256666666665789e-03
5.200195312500000000e-01 7.092199707031250000e+01 5.543260000000000375e-03
5.599975585937000400e-01 7.091600036621089487e+01 6.218780000000000141e-03
6.033325195312000400e-01 7.090950012207029829e+01 7.102923333333333727e-03
6.433105468750000000e-01 7.090350341796869316e+01 8.106280000000000430e-03
6.833394368490000037e-01 7.089749908447269888e+01 8.225500000000000173e-03
7.233174641927000437e-01 7.089150238037109375e+01 7.937410000000000646e-03
7.633463541667000474e-01 7.088549804687500000e+01 7.162519999999999477e-03
8.033243815103999763e-01 7.087950134277339487e+01 7.251936666666666809e-03
8.466593424478999763e-01 7.087300109863279829e+01 8.732139999999999347e-03
8.866882324218999800e-01 7.086699676513670454e+01 9.417576666666668470e-03
9.266662597656000200e-01 7.086100006103519888e+01 9.159303333333333741e-03
9.700012207031000200e-01 7.085449981689450283e+01 8.473853333333333099e-03
1.009979248046900091e+00 7.084850311279299717e+01 7.847993333333334182e-03
1.050008138020799953e+00 7.084249877929690342e+01 8.086420000000000413e-03
1.089986165364599913e+00 7.083650207519529829e+01 9.109633333333333818e-03
1.130015055338499996e+00 7.083049774169920454e+01 9.348049999999998375e-03
1.173350016275999996e+00 7.082399749755859375e+01 8.593060000000001322e-03
1.213328043619799956e+00 7.081800079345700283e+01 7.887736666666667409e-03
1.253356933593700040e+00 7.081199645996089487e+01 7.281739999999999220e-03
1.296691894531200040e+00 7.080549621582029829e+01 7.152593333333334517e-03
1.336669921875000000e+00 7.079949951171869316e+01 8.483786666666666421e-03
1.376647949218700040e+00 7.079350280761720171e+01 9.020230000000000609e-03
1.419982910156200040e+00 7.078700256347660513e+01 8.632796666666666188e-03
1.460011800130200044e+00 7.078099822998049717e+01 7.957276666666667289e-03
1.503346761067700044e+00 7.077449798583980112e+01 7.470490000000000637e-03
1.540018717447900087e+00 7.076899719238279829e+01 7.510223333333333057e-03
1.583353678385400087e+00 7.076249694824220171e+01 7.987070000000000627e-03
1.623331705729200047e+00 7.075650024414059658e+01 8.036740000000000550e-03
1.663309733072900087e+00 7.075050354003910513e+01 8.394379999999999897e-03
1.703338623046900091e+00 7.074449920654299717e+01 7.867863333333334139e-03
1.743316650390599909e+00 7.073850250244140625e+01 7.212213333333332595e-03
1.786651611328099909e+00 7.073200225830079546e+01 7.917533333333332327e-03
1.826680501302099913e+00 7.072599792480470171e+01 8.950686666666665681e-03
1.870015462239599913e+00 7.071949768066410513e+01 9.447406666666666522e-03
1.909993489583299953e+00 7.071350097656250000e+01 8.493719999999998008e-03
1.950022379557299956e+00 7.070749664306640625e+01 7.410883333333333212e-03
1.990000406900999996e+00 7.070149993896480112e+01 6.934036666666666508e-03
2.029978434244799956e+00 7.069550323486329546e+01 7.391013333333334122e-03
2.070007324218699818e+00 7.068949890136720171e+01 8.295036666666666739e-03
2.113342285156199818e+00 7.068299865722660513e+01 8.950673333333332427e-03
2.153320312500000000e+00 7.067700195312500000e+01 8.791726666666666024e-03
2.193349202473999782e+00 7.067099761962890625e+01 8.155950000000000352e-03
2.236684163411499782e+00 7.066449737548829546e+01 7.977136666666667306e-03
2.276662190755200044e+00 7.065850067138670454e+01 8.652663333333332832e-03
2.316691080729199825e+00 7.065249633789059658e+01 9.357986666666665010e-03
2.356669108072900087e+00 7.064649963378910513e+01 9.546749999999999681e-03
2.400004069010400087e+00 7.063999938964839487e+01 8.930809999999999096e-03
