-2.666676839192700044e+00 7.140000152587890625e+01 -7.847999999999999941e-04
-2.626647949218699818e+00 7.139399719238279829e+01 -5.761816666666666866e-04
-2.586669921875000000e+00 7.138800048828119316e+01 -7.251939999999998604e-04
-2.546691894531199818e+00 7.138200378417970171e+01 -3.079587000000000166e-04
-2.503356933593699818e+00 7.137550354003910513e+01 -1.986833333333333764e-05
-2.463328043619799956e+00 7.136949920654299717e+01 -4.271683666666666068e-04
-2.419993082682299956e+00 7.136299896240230112e+01 -5.960489999999999712e-04
-2.383321126302099913e+00 7.135749816894529829e+01 -7.251966666666666414e-04
-2.339986165364599913e+00 7.135099792480470171e+01 -7.053239999999999033e-04
-2.300008138020800175e+00 7.134500122070309658e+01 -5.662466666666667080e-04
-2.259979248046899869e+00 7.133899688720700283e+01 -8.940766666666665830e-04
-2.220001220703100131e+00 7.133300018310549717e+01 -5.761806666666666708e-04
-2.176666259765600131e+00 7.132649993896480112e+01 -4.867736666666667186e-04
-2.136688232421899869e+00 7.132050323486329546e+01 -8.543386666666667002e-04
-2.096659342447900087e+00 7.131449890136720171e+01 -6.854556666666666029e-04
-2.056681315104199825e+00 7.130850219726559658e+01 -5.165743333333333792e-04
-2.013346354166699825e+00 7.130200195312500000e+01 -3.377616666666667026e-04
-1.973317464192700044e+00 7.129599761962890625e+01 -9.934166666666665094e-05
-1.933339436849000004e+00 7.129000091552730112e+01 2.781566666666666931e-04
-1.893310546875000000e+00 7.128399658203119316e+01 1.986823333333333132e-04
-1.849975585937500000e+00 7.127749633789059658e+01 3.079586666666666900e-04
-1.809997558593700040e+00 7.127149963378910513e+01 -9.933999999999998401e-06
-1.770019531250000000e+00 7.126550292968750000e+01 5.960466666666666870e-05
-1.729990641275999996e+00 7.125949859619140625e+01 4.073006666666666750e-04
-1.686655680338499996e+00 7.125299835205079546e+01 5.364443333333333364e-04
-1.646677652994799956e+00 7.124700164794920454e+01 5.165756666666666613e-04
-1.606648763020799953e+00 7.124099731445309658e+01 -5.960533333333333005e-05
-1.563313802083299953e+00 7.123449707031250000e+01 -4.271683333333333344e-04
-1.523335774739599913e+00 7.122850036621089487e+01 -1.013283333333333397e-03
-1.483357747395799953e+00 7.122250366210940342e+01 -8.642733333333333040e-04
-1.443328857421900091e+00 7.121649932861329546e+01 -7.152596666666666313e-04
-1.399993896484400091e+00 7.120999908447269888e+01 1.887486666666666980e-04
-1.360015869140599909e+00 7.120400238037109375e+01 4.073009999999999413e-04
-1.316680908203099909e+00 7.119750213623049717e+01 2.483543333333333215e-04
-1.276652018229200047e+00 7.119149780273440342e+01 4.967066666666666521e-05
-1.236673990885400087e+00 7.118550109863279829e+01 -2.980266666666666502e-05
-1.196645100911500004e+00 7.117949676513670454e+01 -3.973656666666666964e-04
-1.156667073567700044e+00 7.117350006103519888e+01 -5.563123333333332620e-04
-1.113332112630200044e+00 7.116699981689450283e+01 -1.887506666666666753e-04
-1.073354085286500004e+00 7.116100311279299717e+01 -2.781559999999999979e-04
-1.033325195312500000e+00 7.115499877929690342e+01 -9.934200000000003921e-06
-9.933471679687000400e-01 7.114900207519529829e+01 -6.556549666666667241e-04
-9.500122070312000400e-01 7.114250183105470171e+01 -9.040066666666665912e-04
-9.099833170572999563e-01 7.113649749755859375e+01 -4.172349666666666859e-04
-8.700052897134999963e-01 7.113050079345700283e+01 0.000000000000000000e+00
-8.299763997396000237e-01 7.112449645996089487e+01 -9.934163333333333786e-05
-7.866414388021000237e-01 7.111799621582029829e+01 -2.483540000000000010e-04
